Num_Acc,catr,circ,nbv,prof,plan,larrout,surf,infra,situ,vma
202300043096,4,3,4.0,2,1,-1.0,2,2,1,50
202300043097,4,2,2.0,1,1,-1.0,1,0,1,50
202300043098,4,2,3.0,2,1,-1.0,1,0,5,50
202300043099,3,2,2.0,1,1,-1.0,1,0,1,50
202300043100,4,2,2.0,1,1,-1.0,1,0,1,50
202300043100,4,1,1.0,1,1,-1.0,1,0,1,50
202300043101,4,2,2.0,1,1,-1.0,2,0,1,50
202300043102,2,2,2.0,1,2,-1.0,1,0,1,70
202300043103,2,3,4.0,1,1,-1.0,1,3,6,70
202300043104,4,2,3.0,2,2,-1.0,1,0,1,30
202300043105,7,2,2.0,1,1,-1.0,1,0,1,30
202300043106,3,2,2.0,2,1,-1.0,1,0,1,50
202300043107,4,2,2.0,1,1,-1.0,1,9,1,30
202300043108,3,2,2.0,1,1,-1.0,1,0,1,50
202300043109,4,2,2.0,1,1,-1.0,1,0,1,50
202300043110,3,2,2.0,2,1,7.0,1,0,1,50
202300043111,4,2,2.0,1,1,-1.0,1,5,1,50
202300043111,4,3,2.0,1,1,-1.0,1,0,1,50
202300043112,7,2,2.0,1,1,5.5,1,0,1,50
202300043113,4,1,2.0,1,2,-1.0,2,5,1,50
202300043114,4,1,1.0,1,1,-1.0,1,0,1,50
202300043115,4,2,2.0,1,1,-1.0,1,0,4,50
202300043116,4,3,6.0,1,1,-1.0,1,0,1,50
202300043117,4,2,4.0,1,1,-1.0,1,0,5,70
202300043118,3,2,2.0,1,1,5.5,1,8,1,50
202300043118,3,2,2.0,1,1,5.5,1,0,1,50
202300043119,4,1,2.0,1,1,-1.0,1,0,1,30
202300043119,4,1,3.0,1,1,-1.0,1,0,1,50
202300043120,4,2,2.0,1,1,-1.0,1,5,1,50
202300043121,4,2,2.0,1,1,-1.0,1,-1,1,50
202300043121,4,2,-1.0,1,1,-1.0,1,-1,1,30
202300043122,4,2,4.0,1,1,-1.0,1,0,4,50
202300043123,3,3,0.0,1,1,0.0,1,0,1,50
202300043124,4,2,2.0,1,1,-1.0,1,0,1,50
202300043125,4,3,2.0,1,1,-1.0,1,0,1,50
202300043126,4,2,2.0,1,1,5.0,1,0,1,50
202300043126,4,1,2.0,1,1,5.0,1,0,1,50
202300043127,4,1,1.0,1,1,-1.0,1,0,1,50
202300043127,4,2,2.0,1,1,-1.0,1,0,1,50
202300043128,3,2,2.0,1,1,-1.0,1,0,1,50
202300043129,4,1,3.0,2,1,-1.0,1,0,4,50
202300043130,7,2,2.0,1,1,-1.0,1,0,1,30
202300043131,4,1,1.0,1,1,-1.0,1,0,1,50
202300043132,4,2,2.0,1,1,-1.0,1,8,1,50
202300043133,4,1,1.0,1,1,-1.0,2,6,1,20
202300043134,3,1,1.0,1,1,5.0,1,0,1,80
202300043134,3,-1,-1.0,-1,-1,-1.0,-1,-1,-1,-1
202300043135,3,2,2.0,1,3,7.0,2,0,1,80
202300043136,3,2,2.0,1,1,5.5,1,0,1,50
202300043136,3,2,2.0,1,1,-1.0,1,0,1,-1
202300043137,4,2,2.0,1,1,-1.0,1,0,1,50
202300043138,3,2,2.0,1,3,4.0,1,0,1,50
202300043139,3,2,2.0,1,2,5.5,2,0,1,50
202300043140,3,2,2.0,1,2,5.5,1,0,3,80
202300043141,7,-1,2.0,2,2,-1.0,1,0,1,-1
202300043142,2,2,2.0,1,1,8.5,1,8,1,80
202300043143,3,2,2.0,1,1,7.0,1,0,1,80
202300043144,3,2,2.0,1,2,7.0,1,9,3,50
202300043145,3,2,2.0,1,1,-1.0,1,0,1,70
202300043146,3,2,2.0,1,1,7.0,1,0,1,80
202300043147,4,2,2.0,2,1,-1.0,2,0,8,80
202300043148,3,2,2.0,1,1,5.0,1,0,8,80
202300043149,3,2,1.0,1,1,3.5,1,5,1,80
202300043150,3,2,2.0,1,1,5.0,1,0,3,90
202300043151,3,2,2.0,1,1,-1.0,1,5,1,50
202300043152,3,2,2.0,1,1,7.0,1,0,1,90
202300043153,3,2,3.0,2,2,10.5,4,0,3,80
202300043154,3,2,2.0,1,1,7.0,1,0,1,80
202300043155,3,2,2.0,2,3,5.0,1,0,1,80
202300043156,3,2,2.0,1,1,5.5,1,0,1,80
202300043157,3,2,2.0,1,1,6.0,1,9,1,70
202300043157,3,2,-1.0,1,2,5.0,1,5,1,-1
202300043158,4,1,1.0,1,2,-1.0,1,0,1,50
202300043159,3,2,-1.0,-1,1,-1.0,1,0,1,-1
202300043159,3,2,2.0,1,1,7.0,1,0,1,80
202300043160,3,2,2.0,1,1,7.0,1,0,3,80
202300043161,3,2,2.0,1,1,7.0,1,0,1,90
202300043162,1,3,2.0,1,1,10.0,1,0,1,130
202300043163,2,2,2.0,1,1,5.0,2,0,1,50
202300043164,1,3,6.0,2,2,10.5,2,0,1,110
202300043165,1,3,2.0,2,1,10.5,1,0,1,90
202300043166,9,2,2.0,2,1,-1.0,1,0,1,50
202300043167,2,2,2.0,3,1,7.0,1,0,1,80
202300043168,4,2,2.0,1,1,-1.0,1,0,1,50
202300043169,3,2,2.0,1,1,5.5,1,0,1,90
202300043169,3,2,1.0,1,1,3.0,1,0,1,90
202300043170,3,2,2.0,1,1,5.0,1,0,1,90
202300043171,3,-1,2.0,2,1,7.0,1,0,3,50
202300043172,3,2,2.0,1,1,7.0,2,0,1,70
202300043173,3,2,2.0,1,3,4.0,1,0,3,80
202300043174,3,2,2.0,2,4,7.0,1,0,2,70
202300043175,3,2,2.0,1,3,5.5,1,0,1,80
202300043176,3,2,2.0,1,1,-1.0,1,0,1,70
202300043177,3,2,2.0,1,1,5.5,1,0,3,80
202300043178,3,2,2.0,2,1,-1.0,1,0,1,-1
202300043178,3,2,2.0,3,1,-1.0,1,5,1,50
202300043179,3,2,2.0,1,1,5.0,1,0,1,50
202300043179,3,2,-1.0,1,1,-1.0,1,0,1,-1
202300043180,3,2,2.0,1,3,6.0,2,0,1,50
202300043181,3,2,2.0,1,4,5.5,1,0,3,70
202300043182,3,2,2.0,2,4,5.0,2,0,3,80
202300043183,3,2,2.0,1,1,4.0,1,0,3,80
202300043184,1,1,2.0,1,1,-1.0,1,0,1,70
202300043185,7,1,3.0,1,1,-1.0,1,1,1,50
202300043186,1,1,3.0,1,1,13.5,1,0,1,90
202300043187,1,3,6.0,1,1,14.0,1,0,1,110
202300043188,1,1,1.0,3,3,-1.0,1,3,1,50
202300043189,7,-1,4.0,1,1,-1.0,1,0,1,90
202300043190,1,3,2.0,1,1,10.5,1,1,1,130
202300043191,1,3,3.0,1,1,-1.0,1,0,1,110
202300043192,1,3,3.0,1,1,13.5,1,0,1,90
202300043193,1,3,6.0,1,1,-1.0,1,0,1,90
202300043194,1,3,5.0,1,1,17.5,2,0,1,110
202300043195,1,1,4.0,1,1,17.0,1,0,1,70
202300043196,1,3,6.0,1,1,-1.0,1,9,1,90
202300043197,2,3,8.0,2,1,-1.0,1,0,1,90
202300043198,1,3,3.0,1,1,14.0,1,0,1,110
202300043199,1,3,3.0,1,1,13.5,1,0,1,90
202300043200,1,3,2.0,1,1,10.0,2,0,1,90
202300043201,1,3,2.0,1,1,-1.0,1,0,1,90
202300043202,1,1,4.0,1,1,-1.0,1,0,1,110
202300043203,1,1,2.0,1,1,-1.0,1,0,1,90
202300043204,1,3,4.0,1,3,-1.0,1,0,1,90
202300043205,3,2,2.0,1,1,-1.0,1,0,1,50
202300043206,4,2,2.0,1,1,-1.0,1,0,1,30
202300043207,2,2,4.0,1,1,-1.0,1,0,1,50
202300043208,4,2,1.0,1,1,-1.0,1,0,1,50
202300043209,3,2,2.0,1,1,-1.0,1,0,1,50
202300043210,3,2,2.0,1,2,-1.0,1,0,1,50
202300043211,4,1,1.0,1,1,-1.0,1,1,1,50
202300043212,1,1,2.0,1,1,-1.0,1,0,1,70
202300043213,4,2,3.0,2,2,-1.0,2,0,1,50
202300043213,4,2,2.0,2,4,-1.0,2,0,1,50
202300043214,4,1,1.0,1,1,-1.0,1,0,1,30
202300043215,4,2,1.0,1,1,-1.0,1,0,1,30
202300043216,2,1,3.0,1,1,10.5,1,0,1,50
202300043217,4,1,2.0,1,1,-1.0,1,0,1,50
202300043218,3,3,0.0,1,1,0.0,1,0,1,90
202300043219,3,2,4.0,1,1,12.0,1,5,4,50
202300043219,3,2,4.0,1,1,12.0,1,0,1,50
202300043220,4,2,2.0,1,1,-1.0,2,0,1,50
202300043221,4,2,1.0,1,1,-1.0,2,0,1,30
202300043222,4,2,4.0,1,1,-1.0,1,0,1,50
202300043222,4,2,0.0,1,1,-1.0,1,0,1,50
202300043223,3,2,4.0,1,1,-1.0,2,0,1,50
202300043224,4,2,2.0,1,1,-1.0,1,0,1,80
202300043224,4,2,2.0,1,1,-1.0,1,0,1,70
202300043225,3,2,2.0,2,2,4.0,1,0,1,50
202300043226,4,2,-1.0,1,1,-1.0,1,0,1,-1
202300043226,4,2,2.0,1,1,-1.0,1,0,1,50
202300043227,4,2,2.0,1,1,-1.0,1,0,1,50
202300043228,3,3,5.0,1,1,-1.0,1,0,1,50
202300043228,3,2,-1.0,1,4,-1.0,1,5,1,-1
202300043229,4,1,3.0,1,1,-1.0,1,0,1,50
202300043229,4,2,3.0,1,1,-1.0,1,0,1,50
202300043230,3,2,2.0,1,1,7.0,9,0,1,90
202300043231,2,1,3.0,1,3,-1.0,1,0,1,50
202300043232,4,2,1.0,1,1,-1.0,1,0,4,30
202300043233,3,3,2.0,1,3,6.0,3,0,1,70
202300043234,4,2,2.0,1,1,-1.0,1,0,1,50
202300043234,4,1,2.0,1,1,-1.0,1,0,1,50
202300043235,4,2,2.0,1,1,-1.0,1,0,1,50
202300043236,4,2,2.0,1,1,-1.0,1,0,1,50
202300043237,4,1,1.0,1,1,-1.0,1,0,1,50
202300043238,4,2,2.0,1,1,-1.0,1,0,4,50
202300043239,4,2,2.0,2,1,-1.0,1,0,1,50
202300043240,4,1,2.0,1,1,-1.0,1,0,1,50
202300043241,4,3,4.0,3,3,-1.0,1,2,3,70
202300043242,4,-1,2.0,1,1,-1.0,1,8,1,50
202300043243,7,2,7.0,1,1,12.0,1,0,1,50
202300043244,4,2,2.0,1,1,-1.0,1,0,1,50
202300043245,7,3,8.0,1,1,7.0,1,0,8,70
202300043246,4,2,2.0,1,1,-1.0,1,0,1,50
202300043247,4,3,2.0,1,1,-1.0,1,0,1,50
202300043248,4,2,2.0,1,1,-1.0,1,0,1,50
202300043249,4,2,2.0,1,1,-1.0,1,0,1,50
202300043250,4,2,4.0,1,1,-1.0,1,0,1,50
202300043251,4,2,2.0,1,1,-1.0,1,0,1,50
202300043252,4,2,2.0,1,1,-1.0,1,0,1,50
202300043253,4,2,2.0,1,1,-1.0,2,0,8,30
202300043253,4,2,2.0,1,3,-1.0,2,0,8,30
202300043254,3,-1,2.0,1,1,-1.0,1,0,1,50
202300043254,3,2,2.0,1,1,-1.0,1,0,1,50
202300043255,4,-1,2.0,1,2,-1.0,1,0,1,80
202300043256,4,1,1.0,1,1,-1.0,1,0,1,30
202300043257,4,2,2.0,1,1,-1.0,1,0,1,50
202300043257,4,2,0.0,1,1,-1.0,1,0,1,30
202300043258,4,2,1.0,1,1,-1.0,1,0,1,50
202300043258,4,2,2.0,1,1,-1.0,1,0,1,50
202300043259,4,-1,2.0,1,3,-1.0,1,0,1,50
202300043259,4,2,4.0,1,1,-1.0,1,0,1,50
202300043260,4,2,2.0,1,1,-1.0,1,0,1,30
202300043261,4,2,2.0,1,1,-1.0,1,0,4,50
202300043262,4,1,1.0,1,1,-1.0,1,0,1,50
202300043263,4,2,4.0,1,1,-1.0,1,0,1,50
202300043264,4,2,2.0,1,1,-1.0,2,0,1,50
202300043265,1,1,2.0,1,3,10.0,1,0,1,70
202300043266,4,1,1.0,1,3,-1.0,1,0,1,50
202300043266,4,2,2.0,1,1,-1.0,1,0,1,50
202300043267,4,3,4.0,1,1,-1.0,1,0,1,50
202300043268,3,1,3.0,1,2,9.0,1,0,1,50
202300043268,3,2,3.0,1,1,9.0,1,0,1,50
202300043269,4,2,2.0,1,1,-1.0,2,0,1,50
202300043270,4,2,2.0,1,1,-1.0,1,9,8,30
202300043271,4,1,1.0,1,1,-1.0,1,6,1,50
202300043272,4,2,2.0,2,1,-1.0,1,0,1,50
202300043273,4,1,1.0,1,1,-1.0,2,0,1,30
202300043274,4,2,-1.0,1,1,-1.0,1,0,1,-1
202300043274,4,2,2.0,1,2,-1.0,1,0,1,30
202300043275,4,1,1.0,1,1,-1.0,1,0,1,30
202300043275,4,2,2.0,1,1,-1.0,1,0,1,30
202300043276,4,-1,2.0,2,1,-1.0,1,0,1,50
202300043277,4,-1,4.0,1,1,-1.0,1,0,1,50
202300043278,4,2,2.0,1,1,-1.0,1,0,1,30
202300043279,4,1,1.0,1,1,-1.0,1,0,1,30
202300043280,4,2,2.0,1,1,-1.0,2,0,1,50
202300043281,5,2,2.0,1,1,-1.0,1,8,8,50
202300043282,3,2,2.0,2,2,4.0,1,0,1,70
202300043283,4,-1,2.0,1,1,-1.0,1,0,1,50
202300043284,4,1,3.0,4,1,-1.0,1,0,1,50
202300043285,4,1,0.0,1,3,-1.0,1,1,1,50
202300043286,4,1,1.0,1,1,-1.0,1,0,1,30
202300043287,4,2,2.0,1,1,-1.0,1,6,1,30
202300043288,4,2,2.0,2,1,-1.0,1,0,1,30
202300043289,4,1,1.0,1,1,-1.0,1,9,1,50
202300043289,4,2,1.0,1,1,-1.0,1,9,1,50
202300043290,4,-1,-1.0,1,1,-1.0,1,0,1,-1
202300043290,4,2,2.0,1,1,-1.0,1,0,1,50
202300043291,4,2,4.0,1,1,-1.0,1,0,5,50
202300043292,4,1,2.0,2,1,-1.0,1,0,1,50
202300043292,4,2,4.0,1,1,-1.0,1,0,1,50
202300043293,4,2,2.0,1,1,-1.0,1,0,1,50
202300043294,4,2,2.0,1,1,-1.0,1,0,1,50
202300043295,4,2,2.0,1,1,-1.0,1,0,1,30
202300043296,4,-1,0.0,1,1,-1.0,1,0,1,50
202300043297,4,-1,4.0,1,1,-1.0,1,0,1,70
202300043298,4,1,4.0,1,1,-1.0,1,0,1,70
202300043299,4,1,4.0,1,1,-1.0,1,0,1,70
202300043300,4,1,2.0,1,1,-1.0,1,0,1,50
202300043300,4,1,4.0,1,1,-1.0,1,0,1,70
202300043301,4,1,2.0,2,1,-1.0,1,0,1,50
202300043301,4,1,4.0,1,1,-1.0,1,0,1,70
202300043302,4,1,4.0,1,1,-1.0,1,1,1,70
202300043303,4,1,3.0,1,1,-1.0,1,0,1,70
202300043304,4,1,4.0,1,1,-1.0,1,0,1,70
202300043305,4,1,0.0,1,1,0.0,1,0,1,50
202300043306,4,1,3.0,2,1,-1.0,1,0,1,70
202300043306,4,1,2.0,2,1,-1.0,2,0,1,50
202300043307,4,2,2.0,1,1,-1.0,1,0,1,30
202300043307,4,2,2.0,2,1,-1.0,1,0,1,30
202300043308,4,3,2.0,1,1,-1.0,1,6,1,30
202300043309,4,2,2.0,1,1,-1.0,2,0,1,30
202300043309,4,1,1.0,1,1,-1.0,2,0,1,30
202300043310,4,2,2.0,1,1,-1.0,1,0,1,30
202300043310,4,2,2.0,2,1,-1.0,1,0,1,30
202300043311,4,2,3.0,1,3,-1.0,1,1,1,30
202300043312,4,1,0.0,1,1,-1.0,1,0,1,30
202300043312,4,1,1.0,1,1,-1.0,1,0,1,30
202300043313,4,1,1.0,1,1,-1.0,1,0,1,30
202300043313,4,1,2.0,1,1,-1.0,1,0,1,30
202300043314,4,2,4.0,2,1,-1.0,1,0,1,50
202300043314,4,2,2.0,1,1,-1.0,1,0,1,50
202300043315,4,1,1.0,1,1,-1.0,1,0,1,30
202300043315,4,1,2.0,2,1,-1.0,1,0,1,30
202300043316,4,2,2.0,1,1,-1.0,1,0,1,30
202300043317,4,1,0.0,1,1,-1.0,1,0,4,30
202300043318,4,-1,3.0,1,1,-1.0,1,0,1,30
202300043318,4,1,1.0,1,1,-1.0,1,0,1,30
202300043319,4,2,2.0,2,1,-1.0,1,0,1,30
202300043320,4,1,2.0,1,1,-1.0,2,0,1,30
202300043320,4,2,2.0,1,1,-1.0,2,0,1,30
202300043321,4,-1,1.0,1,1,-1.0,2,6,1,-1
202300043321,4,2,4.0,1,1,-1.0,2,0,1,30
202300043322,4,2,3.0,1,1,-1.0,1,0,1,30
202300043322,4,2,1.0,1,1,-1.0,1,0,1,30
202300043323,4,2,4.0,1,1,-1.0,1,0,1,30
202300043323,4,2,3.0,1,1,-1.0,1,0,1,30
202300043324,2,3,4.0,1,1,-1.0,1,9,1,50
202300043325,3,2,2.0,1,1,-1.0,1,9,1,30
202300043326,6,-1,-1.0,1,1,-1.0,1,9,8,30
202300043327,3,-1,3.0,1,1,9.0,1,9,8,50
202300043327,3,3,4.0,1,2,9.0,1,9,1,50
202300043328,3,1,2.0,1,3,-1.0,1,0,1,30
202300043329,1,-1,4.0,1,1,17.0,1,1,1,90
202300043330,1,3,3.0,1,1,14.0,1,0,1,110
202300043331,2,3,3.0,1,1,14.0,1,0,1,90
202300043332,1,3,3.0,1,1,-1.0,1,0,1,90
202300043333,2,-1,3.0,1,1,-1.0,2,0,1,90
202300043334,2,3,0.0,1,1,0.0,1,0,1,70
202300043335,2,2,0.0,1,1,0.0,1,0,1,90
202300043336,3,3,2.0,1,2,0.0,1,4,6,50
202300043336,3,3,6.0,1,1,0.0,1,4,6,50
202300043337,4,2,2.0,1,1,-1.0,1,0,1,50
202300043338,3,2,2.0,2,2,-1.0,1,0,1,50
202300043339,3,2,0.0,2,1,-1.0,2,0,1,50
202300043340,3,2,2.0,2,1,-1.0,2,9,1,50
202300043341,4,-1,0.0,1,1,-1.0,4,0,1,50
202300043341,4,1,4.0,1,1,-1.0,4,0,1,50
202300043342,2,1,2.0,1,1,-1.0,2,0,1,90
202300043343,4,2,2.0,1,1,-1.0,2,0,6,50
202300043343,4,2,2.0,1,1,-1.0,2,0,6,30
202300043344,2,1,2.0,1,1,-1.0,1,0,1,50
202300043345,3,2,2.0,1,1,-1.0,1,0,1,50
202300043346,3,2,2.0,1,1,7.0,1,0,1,80
202300043347,3,1,2.0,1,2,-1.0,2,2,1,60
202300043348,3,2,2.0,2,1,5.5,1,0,8,80
202300043349,3,2,2.0,1,1,-1.0,1,0,1,50
202300043349,3,3,2.0,1,1,-1.0,1,0,1,50
202300043350,3,2,2.0,1,1,7.0,1,2,3,90
202300043351,3,2,2.0,1,3,7.0,1,0,1,80
202300043352,3,2,1.0,1,3,-1.0,1,0,1,50
202300043353,4,1,1.0,2,1,-1.0,1,0,1,50
202300043353,4,1,1.0,1,1,-1.0,1,0,1,50
202300043354,4,2,2.0,1,1,-1.0,2,0,1,50
202300043355,3,2,2.0,1,2,5.0,2,0,3,90
202300043356,3,3,4.0,1,1,-1.0,2,0,1,50
202300043356,3,2,-1.0,1,1,-1.0,2,0,1,-1
202300043357,3,3,0.0,1,1,0.0,1,0,1,70
202300043358,3,2,0.0,1,2,0.0,2,0,1,70
202300043359,2,2,2.0,1,1,7.0,1,0,1,80
202300043360,4,1,0.0,1,1,-1.0,1,0,1,50
202300043361,3,2,2.0,1,1,7.0,1,0,1,80
202300043362,4,2,3.0,2,1,-1.0,1,0,1,50
202300043363,3,2,2.0,1,1,-1.0,1,9,1,80
202300043364,4,2,3.0,1,1,-1.0,1,0,1,50
202300043364,4,2,2.0,1,1,-1.0,1,0,1,50
202300043365,3,3,2.0,1,3,7.0,1,0,1,80
202300043365,3,2,-1.0,1,1,-1.0,1,0,1,-1
202300043366,4,2,4.0,1,1,-1.0,1,4,6,30
202300043367,3,2,2.0,1,1,5.5,1,0,1,80
202300043368,3,2,2.0,2,2,5.5,1,0,1,-1
202300043369,4,2,2.0,1,1,-1.0,1,9,1,30
202300043369,4,1,-1.0,1,1,-1.0,1,0,1,-1
202300043370,3,2,2.0,1,1,7.0,1,9,1,80
202300043371,4,2,2.0,1,1,-1.0,2,5,1,50
202300043371,4,2,4.0,1,1,-1.0,2,5,1,50
202300043372,3,2,2.0,2,1,7.0,1,0,1,80
202300043373,4,1,1.0,1,1,-1.0,1,0,1,30
202300043373,4,2,2.0,1,1,-1.0,1,0,1,30
202300043374,4,2,2.0,1,1,-1.0,1,0,1,50
202300043375,4,2,2.0,1,1,-1.0,1,0,1,50
202300043375,4,2,-1.0,1,1,-1.0,1,0,1,-1
202300043376,4,3,2.0,1,1,-1.0,1,0,1,50
202300043377,3,1,1.0,1,1,-1.0,1,6,8,50
202300043378,4,-1,2.0,1,1,-1.0,1,0,1,50
202300043379,3,2,2.0,1,1,7.0,1,0,1,80
202300043379,3,2,-1.0,1,1,-1.0,1,-1,1,-1
202300043380,7,1,1.0,1,1,-1.0,1,0,8,50
202300043381,1,3,4.0,1,1,-1.0,1,0,1,70
202300043382,7,2,2.0,1,1,-1.0,1,5,8,50
202300043383,1,-1,3.0,1,1,14.0,1,0,1,110
202300043384,4,2,2.0,1,1,-1.0,1,0,1,50
202300043385,1,1,2.0,1,2,-1.0,1,0,1,90
202300043386,4,2,2.0,1,1,-1.0,1,0,1,50
202300043387,3,2,2.0,1,1,-1.0,1,0,1,50
202300043388,4,2,4.0,1,1,-1.0,2,-1,1,30
202300043389,4,2,2.0,1,1,4.0,2,0,1,50
202300043390,4,2,2.0,1,1,-1.0,1,0,1,50
202300043391,4,3,2.0,1,1,-1.0,1,0,1,50
202300043392,4,1,1.0,1,1,-1.0,1,0,1,50
202300043393,3,2,2.0,1,1,-1.0,2,0,1,80
202300043394,4,2,2.0,1,1,-1.0,2,5,1,50
202300043394,4,1,1.0,1,1,-1.0,1,5,1,50
202300043395,3,2,2.0,2,1,-1.0,1,0,1,80
202300043395,3,2,-1.0,2,1,-1.0,1,0,1,-1
202300043396,4,1,1.0,1,1,-1.0,1,0,1,30
202300043397,3,2,2.0,2,1,-1.0,1,0,1,70
202300043398,4,2,2.0,1,1,-1.0,1,0,1,50
202300043399,2,1,3.0,1,1,-1.0,2,2,1,90
202300043400,4,2,2.0,1,1,-1.0,1,0,1,50
202300043401,3,2,2.0,1,1,-1.0,1,0,1,50
202300043402,5,-1,0.0,1,1,-1.0,1,0,6,-1
202300043403,4,1,1.0,1,1,-1.0,2,0,1,50
202300043404,4,2,2.0,1,1,-1.0,1,0,1,50
202300043405,3,2,4.0,1,1,-1.0,2,0,1,90
202300043406,4,1,1.0,1,1,-1.0,3,0,1,30
202300043407,4,1,1.0,1,2,-1.0,2,0,1,50
202300043407,4,2,2.0,1,1,-1.0,2,0,1,50
202300043408,2,2,2.0,1,1,-1.0,1,0,1,50
202300043409,2,2,4.0,1,1,-1.0,2,0,1,70
202300043410,4,3,2.0,1,1,-1.0,1,0,1,30
202300043411,4,3,2.0,1,1,-1.0,1,0,1,30
202300043412,3,3,2.0,2,1,-1.0,1,0,1,30
202300043413,4,2,2.0,1,1,-1.0,1,0,1,50
202300043413,4,2,2.0,1,2,-1.0,1,0,1,50
202300043414,2,3,4.0,1,1,7.0,1,0,1,90
202300043415,4,3,4.0,1,1,-1.0,2,0,1,50
202300043415,4,2,3.0,2,1,-1.0,2,0,1,50
202300043416,4,2,2.0,1,1,-1.0,1,0,1,30
202300043417,4,2,2.0,1,1,-1.0,2,0,1,50
202300043418,4,2,2.0,1,1,-1.0,1,0,5,50
202300043418,4,3,5.0,1,1,-1.0,1,0,1,50
202300043419,3,2,2.0,1,4,7.0,1,0,1,90
202300043420,4,2,2.0,1,1,-1.0,1,9,1,50
202300043421,4,2,3.0,1,1,-1.0,1,0,1,50
202300043421,4,2,3.0,1,1,-1.0,1,0,1,-1
202300043422,4,2,2.0,1,1,-1.0,2,5,1,50
202300043423,3,2,2.0,1,1,-1.0,1,0,3,70
202300043424,4,2,3.0,1,1,-1.0,2,0,1,50
202300043425,4,2,2.0,1,1,-1.0,1,0,1,30
202300043425,4,3,2.0,1,1,-1.0,1,0,1,30
202300043426,4,-1,2.0,1,1,7.0,1,9,8,-1
202300043427,1,1,3.0,1,1,-1.0,2,0,1,90
202300043428,4,2,2.0,1,1,-1.0,1,0,1,50
202300043429,4,2,2.0,2,2,-1.0,1,0,1,30
202300043430,4,2,2.0,1,2,-1.0,2,0,1,50
202300043431,4,1,1.0,1,1,-1.0,2,0,5,50
202300043432,4,1,2.0,3,2,-1.0,2,9,1,50
202300043433,3,2,2.0,2,1,-1.0,1,0,1,70
202300043434,4,2,2.0,1,1,-1.0,1,0,1,50
202300043435,3,-1,-1.0,1,1,-1.0,2,5,1,-1
202300043435,3,3,4.0,1,1,-1.0,2,9,8,50
202300043436,3,2,2.0,1,1,6.0,2,0,1,70
202300043436,3,2,2.0,1,1,5.0,2,0,1,50
202300043437,4,-1,2.0,1,1,-1.0,1,0,4,50
202300043438,4,1,2.0,1,1,-1.0,1,0,3,50
202300043439,3,2,2.0,2,2,-1.0,1,0,1,90
202300043440,4,1,2.0,1,1,-1.0,1,0,8,50
202300043441,4,1,1.0,1,1,-1.0,1,0,1,50
202300043442,4,4,2.0,2,1,-1.0,1,3,1,50
202300043443,4,-1,2.0,1,1,-1.0,2,0,1,50
202300043443,4,-1,2.0,1,1,-1.0,2,5,1,50
202300043444,3,2,2.0,2,3,6.0,2,0,1,50
202300043445,4,2,2.0,1,1,-1.0,1,0,1,50
202300043446,4,2,2.0,1,1,-1.0,2,0,1,50
202300043447,4,2,2.0,1,1,-1.0,2,0,1,50
202300043448,3,-1,2.0,1,2,5.5,2,0,1,90
202300043449,4,2,2.0,1,1,-1.0,1,0,1,50
202300043449,4,-1,2.0,1,1,-1.0,1,0,1,50
202300043450,3,1,2.0,1,2,-1.0,1,0,1,50
202300043451,4,1,4.0,1,1,-1.0,1,0,1,70
202300043452,4,1,4.0,1,1,-1.0,1,0,1,70
202300043453,4,1,9.0,1,1,-1.0,2,0,1,30
202300043453,4,2,9.0,1,1,-1.0,2,0,1,30
202300043454,4,2,4.0,1,3,-1.0,1,0,1,50
202300043454,4,1,-1.0,1,1,-1.0,1,0,1,30
202300043455,4,1,1.0,2,1,-1.0,1,0,1,30
202300043456,4,-1,2.0,1,1,-1.0,1,0,1,30
202300043456,4,-1,-1.0,1,1,-1.0,1,0,1,30
202300043457,4,2,4.0,1,1,-1.0,2,0,1,30
202300043457,4,2,0.0,1,1,-1.0,2,0,1,30
202300043458,4,2,6.0,1,1,-1.0,1,0,5,30
202300043458,4,1,-1.0,1,1,-1.0,1,0,5,30
202300043459,4,1,1.0,2,1,-1.0,2,0,5,30
202300043459,4,2,4.0,3,1,-1.0,2,0,5,30
202300043460,4,2,4.0,1,1,-1.0,1,0,1,50
202300043460,4,1,-1.0,1,1,-1.0,1,0,1,30
202300043461,4,2,2.0,2,1,-1.0,1,0,1,30
202300043462,4,-1,-1.0,1,1,-1.0,1,0,5,30
202300043462,4,1,4.0,1,1,-1.0,1,0,5,30
202300043463,4,2,4.0,1,1,-1.0,1,0,5,30
202300043463,4,1,1.0,1,2,-1.0,1,0,5,30
202300043464,4,2,6.0,1,1,-1.0,1,0,1,30
202300043464,4,1,0.0,1,1,-1.0,1,0,1,30
202300043465,4,1,2.0,1,1,-1.0,1,0,1,30
202300043466,4,-1,1.0,1,1,-1.0,1,0,1,30
202300043466,4,2,3.0,1,1,-1.0,1,0,1,30
202300043467,1,1,3.0,1,1,14.0,1,0,1,90
202300043468,3,2,2.0,1,2,-1.0,1,0,4,50
202300043469,3,1,1.0,1,1,-1.0,1,0,1,50
202300043470,3,-1,2.0,1,1,-1.0,1,0,1,50
202300043471,2,1,0.0,1,1,0.0,1,0,1,50
202300043472,3,2,1.0,2,1,-1.0,1,0,4,50
202300043473,4,2,2.0,1,1,-1.0,2,0,1,50
202300043474,4,-1,1.0,1,1,-1.0,1,0,4,50
